id,course_code,course_title
2565,PHILOS 4K03,Seminar in Ancient Philosophy
2566,PHILOS 4ME3,Topics in Metaphysics and Epistemology
2567,PHILOS 4S03,Human Rights and Global Justice
2568,PHILOS 4SE3,Social Epistemology
2569,PHILOS 4T03,Special Topics in Philosophy
2570,PHILOS 4V03,Multidisciplinary Workshop in Applied Ethics and Policy
2571,PHILOS 4W03,Independent Study
2572,PHILOS 4XP3 ,Law And Community
2573,PHILOS 4YY3,Topics in Ethics
2574,PHYSICS 1A03,Introductory Physics
2575,PHYSICS 1AA3,Introduction To Modern Physics
2576,PHYSICS 1C03,Physics for the Chemical and Physical Sciences
2577,PHYSICS 1CC3,Modern Physics for the Chemical and Physical Sciences
2578,PHYSICS 1D03,Introductory Mechanics
2579,PHYSICS 1E03,"Waves, Electricity and Magnetic Fields"
2580,PHYSICS 2B03,Electricity and Magnetism I
2581,PHYSICS 2BB3,Electricity and Magnetism II
2582,PHYSICS 2C03,Modern Physics
2583,PHYSICS 2E03,Mechanics
2584,PHYSICS 2G03,Scientific Computing
2585,PHYSICS 2NM3,Media Numeracy: Telling Stories With Numbers
2586,PHYSICS 2P03,Introductory Laboratory
2587,PHYSICS 2VG3,Video Game Physics
2588,PHYSICS 2X00,From Classical Physics Into the Quantum World
2589,PHYSICS 3A03,"Relativity, Gravity and the Geometry of Spacetime"
2590,PHYSICS 3C03,Analytical Mechanics
2591,PHYSICS 3D03,Inquiry in Physics
2592,PHYSICS 3ET3 ,Physics Teaching Placement
2593,PHYSICS 3K03,Thermodynamics and Statistical Mechanics
2594,PHYSICS 3MM3,Quantum Mechanics I
2595,PHYSICS 3N04,Physical Optics
2596,PHYSICS 3P03,Advanced Laboratory
2597,PHYSICS 3QI3,Introduction to Quantum Information
2598,PHYSICS 4B03,Electromagnetic Theory
2599,PHYSICS 4E03,Particle and Nuclear Physics
2600,PHYSICS 4F03,Quantum Mechanics II
2601,PHYSICS 4G03,Computational Physics
2602,PHYSICS 4IS3,Independent Study
2603,PHYSICS 4K03,Physics of Quantum Matter
2604,PHYSICS 4L03 ,Literature Review
2605,PHYSICS 4P06 ,Senior Research Project
2606,PHYSICS 4Q03,Introduction to Quantum Field Theory
2607,PHYSICS 5GT3,Graduate Topics in Physics
2608,PNB 2A03,Python for PNB
2609,PNB 2QQ3 ,Introductory Independent Research
2610,PNB 2XA3,Human Perception & Cognition
2611,PNB 2XB3,Neuroanatomy & Neurophysiology
2612,PNB 2XC3,Animal Behaviour & Evolution
2613,PNB 2XD3,Integrative PNB Through Scientific Writing
2614,PNB 2XE3,Descriptive Statistics and Research Methods
2615,PNB 2XF3,Perspectives in PNB
2616,PNB 2XT0,PNB Tutorial
2617,PNB 3A03,Neuroimaging
2618,PNB 3EE3,Perception Laboratory
2619,PNB 3EV3,Evolutionary Psychology Lab
2620,PNB 3HP3,History of Psychology
2621,PNB 3L03,Neurodevelopment & Plasticity Lab
2622,PNB 3MM3,Cognitive Neuroscience Lab
2623,PNB 3Q03 ,Independent Library Study
2624,PNB 3QM3 ,Independent Research in Mental Health
2625,PNB 3QQ3 ,Intermediate Independent Research
2626,PNB 3S03,Animal Behaviour Lab
2627,PNB 3V03,Human Memory Lab
2628,PNB 3XD3 ,Integrative Mentor: Learning to Write through Student Editing
2629,PNB 3XE3,Inferential Statistics and Research Methods
2630,PNB 4A03,Assessment in Children
2631,PNB 4D06 ,Senior Thesis
2632,PNB 4D09 ,Senior Honours Thesis
2633,PNB 4E03,Topics in Social Diversity
2634,PNB 4J03,"Inquiry in Psychology, Neuroscience & Behaviour"
2635,PNB 4Q03 ,Senior Independent Library Study
2636,PNB 4QQ3 ,Senior Independent Research
2637,PNB 4QQ6 ,Senior Independent Research
2638,PNB 4SC6 ,Science Communication in the Behavioural Sciences
2639,POLSCI 1AA3,"Government, Politics, and Power"
2640,POLSCI 1AB3,Politics and Power in a Globalizing World
2641,POLSCI 2C03,"Force and Fear, Crime and Punishment"
2642,POLSCI 2D03,Canadian Democracy
2643,POLSCI 2F03,"Politics, Power and Influence in Canada"
2644,POLSCI 2H03,Globalization and the State
2645,POLSCI 2I03,Global Politics
2646,POLSCI 2J03,Global Political Economy
2647,POLSCI 2K03,Political Economy of the Media
2648,POLSCI 2LW3,Communication Policy and Law
2649,POLSCI 2M03,"Governance, Representation, and Participation in Democracies"
2650,POLSCI 2NN3,Politics by Design
2651,POLSCI 2O06 ,Political Theory
2652,POLSCI 2PF3,Politics of Funny
2653,POLSCI 2PP3,"Law, Politics and Public Policy"
2654,POLSCI 2U03,Public Policy and Administration
2655,POLSCI 2US3,US Politics
2656,POLSCI 2XX3,Politics of the Developing World
2657,POLSCI 3B03,Honours Issues in International Relations and Global Public Policy
2658,POLSCI 3BB3,Political Communication: Canada and the World
2659,POLSCI 3C03,Government and Politics of Indigenous People
2660,POLSCI 3CC3,Political Authority: 20th-Century Political Theory
2661,POLSCI 3CL3,Constitutional and Public Law in Canada
2662,POLSCI 3CS3,Campaign School
2663,POLSCI 3EE3,International Relations: North-South
2664,POLSCI 3EL3,Election Law and Policy
2665,POLSCI 3FG3,Public Service Leadership
2666,POLSCI 3G03,Ethnicity and Multiculturalism: Theory and Practice
2667,POLSCI 3GC3,Politics of a Dying Planet
2668,POLSCI 3GG3,Federalism
2669,POLSCI 3H03,Honours Issues in Comparative Politics
2670,POLSCI 3I03,Topics in American Politics
2671,POLSCI 3IP3,Intellectual Property
2672,POLSCI 3J03,Honours Issues in Canadian Politics and Canadian Public Policy
2673,POLSCI 3JJ3,Provincial Politics in Canada
2674,POLSCI 3JR3,The Rule of Law and Legal and Judicial Reforms in the Developing World
2675,POLSCI 3K03,"Migration and Citizenship: Canadian, Comparative and Global Perspectives"
2676,POLSCI 3KA3,Indigenous Human Rights
2677,POLSCI 3KK3,Genocide: Sociological and Political Perspectives
2678,POLSCI 3LA3,Religion and Politics
2679,POLSCI 3LB3,Globalization and the World Order
2680,POLSCI 3LC3,Southeast Asian Politics
2681,POLSCI 3LL3,Development and Public Policy
2682,POLSCI 3LP3,Topics in Law and Policy
2683,POLSCI 3NN3,Statistical Analysis of Primary Data
2684,POLSCI 3OP3,Political Psychology
2685,POLSCI 3PA3,Politics of Pandemics
2686,POLSCI 3PB3,Politics from Below
2687,POLSCI 3PG3,Political Geography
2688,POLSCI 3PR3,Practice of Politics
2689,POLSCI 3Q03,The Causes of War
2690,POLSCI 3RF3,The Charter of Rights and Freedoms
2691,POLSCI 3UU3,Reading Course
2692,POLSCI 3V03,Gender and Politics
2693,POLSCI 3VV3,Democratic Theory
2694,POLSCI 3WP3,Working in Politics
2695,POLSCI 3Y03,Democratization and Human Rights
2696,POLSCI 3Z03,Canadian Public Sector Management
2697,POLSCI 4AA6 ,Contemporary Politics
2698,POLSCI 4AL3,Pathways: Approaching Life with a Political Science Degree
2699,POLSCI 4CA3,Issues in Canadian Politics
2700,POLSCI 4CF3,Canadian Foreign Policy
2701,POLSCI 4D06 ,International Politics
2702,POLSCI 4DV3,Death and Violence
2703,POLSCI 4ED6,Partnered Learning in Elections and Democracy
2704,POLSCI 4EF3,Political Economy of Finance for Green and Just Transitions
2705,POLSCI 4EM3,Elections Management
2706,POLSCI 4FF3,Rights and Justice
2707,POLSCI 4G06 ,Politics of Public Policy
2708,POLSCI 4GC3,Advanced Issues in Global Citizenship
2709,POLSCI 4GG3,Conceptual Issues in Global Politics
2710,POLSCI 4HH3,Critical Theory
2711,POLSCI 4HR3,Human Rights
2712,POLSCI 4JS3,Judicial Studies
2713,POLSCI 4KB3,Non-Western International Relations
2714,POLSCI 4KC3,Comparative Democratization
2715,POLSCI 4LA3,Politics in Latin America
2716,POLSCI 4LC3,Research on Law and Courts
2717,POLSCI 4NN3,Studies in Global Political Economy
2718,POLSCI 4O06 ,Canadian Politics
2719,POLSCI 4OL3,Origins of Law
2720,POLSCI 4PA3,Policy Analysis and Implementation
2721,POLSCI 4PB3,Politics of Borders
2722,POLSCI 4PE3,Global Political Ecology
2723,POLSCI 4PO3,Public Opinion
2724,POLSCI 4Q06 ,Comparative Politics
2725,POLSCI 4QQ3,Issues in International Politics
2726,POLSCI 4RR3,Health Policy in the Industrialized World
2727,POLSCI 4RT3,Radical Political Theory
2728,POLSCI 4SS3,Public Opinion and Policy
2729,POLSCI 4ST3,Special Topics in Contemporary Politics
2730,POLSCI 4UF3,US Foreign Policy
2731,POLSCI 4UP3,Urban Politics and Governance in the 21st Century: Canadian and Comparative Perspectives
2732,POLSCI 4WS3,Politics of the Welfare State: Contemporary Challenges in Comparative Perspective
2733,POLSCI 4Y03,Domination and Decolonization
2734,POLSCI 4YR3,Child/Youth Rights and Security in Global Political Perspective
2735,POLSCI 4Z06 ,Honours Essay
2736,POLSCI 4ZZ3,Experiential Learning in Research
2737,POLSCI 4ZZ6 ,Experiential Learning in Research
2738,PROCTECH 2CA3,CAD for Design
2739,PROCTECH 2CE3,Chemical Engineering I: Mass Balance
2740,PROCTECH 2EC3,Chemical Engineering II: Energy Balance
2741,PROCTECH 2EE3,Electricity and Electronics II
2742,PROCTECH 2IC3,Instrumentation and Control
2743,PROCTECH 2PL3,PLC Programming
2744,PROCTECH 2SE3,Systems Engineering Fundamentals
2745,PROCTECH 3CE3,Chemical Engineering III: Unit and Process Design
2746,PROCTECH 3CT3,Control Theory I
2747,PROCTECH 3MC3,Motion Control and Robotics
2748,PROCTECH 3PL3,Advanced PLC Programming and Control
2749,PROCTECH 4AS3,Industrial System Components and Integration
2750,PROCTECH 4CT3,Advanced Control Theory II
2751,PROCTECH 4IC3,Industrial Networks and Controllers
2752,PROCTECH 4IT3,Internet Technologies and Databases
2753,PROCTECH 4MH3,Machine Health and Remote Monitoring
2754,PROCTECH 4MS3,Manufacturing Technologies
2755,PROCTECH 4SS3,System Specification and Design
2756,PROCTECH 4TR1,Capstone Design Project I
2757,PROCTECH 4TR3,Capstone Design Project II
2758,PSYCH 1F03,Survey of Psychology
2759,PSYCH 1FF3,Survey of Biological Basis of Psychology
2760,PSYCH 1N03,"Introduction to Psychology, Neuroscience & Behaviour"
2761,PSYCH 1NN3,"Foundations of Psychology, Neuroscience & Behaviour"
2762,PSYCH 1X03,"Introduction to Psychology, Neuroscience & Behaviour"
2763,PSYCH 1XX3,"Foundations of Psychology, Neuroscience & Behaviour"
2764,PSYCH 2AA3,Child Development
2765,PSYCH 2AP3,Psychological Perspectives on Mental Health
2766,PSYCH 2B03,Personality
2767,PSYCH 2C03,Social Psychology
2768,PSYCH 2E03,Sensory Processes
2769,PSYCH 2GG3,"Learning, Measuring, and Shaping Behaviour"
2770,PSYCH 2H03,Human Learning and Cognition
2771,PSYCH 2MP3,Introduction to Music Cognition
2772,PSYCH 2NF3,Clinical Neuropsychology
2773,PSYCH 3A03,Audition
2774,PSYCH 3AB3,Adolescent Psychology
2775,PSYCH 3AC3,Human Sexuality
2776,PSYCH 3AG3,Aging
2777,PSYCH 3B03,Special Populations
2778,PSYCH 3BA3,Positive Psychology
2779,PSYCH 3BN3,Cognitive Neuroscience
2780,PSYCH 3C03,Child Language Acquisition
2781,PSYCH 3CB3,Attitudes and Persuasion
2782,PSYCH 3CC3,Forensic Psychology
2783,PSYCH 3D03,The Multisensory Mind
2784,PSYCH 3EV3,Evolution and Mental Health
2785,PSYCH 3F03,Evolution and Human Behaviour
2786,PSYCH 3FA3,Neuroscience of Learning and Memory
2787,PSYCH 3GG3,Essentials of Developmental Psychology
2788,PSYCH 3JJ3,Socio-Emotional Development
2789,PSYCH 3M03,Motivation and Emotion
2790,PSYCH 3MT3,Psychometrics
2791,PSYCH 3NL3,Cognitive Neuroscience of Language
2792,PSYCH 3SP3,The Science of Performance
2793,PSYCH 3T03,Behavioural Ecology
2794,PSYCH 3TT3,Science of Teaching and Learning
2795,PSYCH 3VV3,Human Memory
2796,PSYCH 3WA3,The Mind as a Work of Art
2797,PSYCH 4KK3,Bayesian Inference
2798,PSYCH 4MP3,Neuroscience of Music
2799,PSYCH 4R03,Special Topics in Animal Behaviour
2800,RUSSIAN 1Z03,Intensive Beginner’s Russian I
2801,RUSSIAN 1ZZ3,Intensive Beginner’s Russian II
2802,RUSSIAN 2G03,Masterpieces of Russian Literature in Film and TV Series (Taught in English)
2803,RUSSIAN 2H03,Soviet Propaganda in Films and Other Mass Media (Taught in English)
2804,SANSKRIT 2A03,Introduction to Sanskrit I
2805,SANSKRIT 2B03,Introduction to Sanskrit II
2806,SANSKRIT 3A03,Readings in Sanskrit
2807,SANSKRIT 3B03,Advanced Readings in Sanskrit
2808,SEP 4X03,"Livable Cities, the Built and Natural Environment"
2809,SCIENCE 1A03,Investigating Science: Opportunities & Experiences
2810,SCIENCE 2A03,Peer Mentoring in Science
2811,SCIENCE 2AR3,"Foundations of Science: Equity, Justice and Anti-Racism in Science"
2812,SCIENCE 2C00,Skills for Career Success in Science
2813,SCIENCE 2D00,Skills for Career Success in Biochemistry
2814,SCIENCE 2EP3 ,Applied Placement
2815,SCIENCE 2P03,Impactful Initiatives in Health
2816,SCIENCE 2RP3 ,Research Placement
2817,SCIENCE 3C00,Advanced Job Search Skills For Science Co-op Students
2818,SCIENCE 3D00,Advanced Job Search Skills For Co-op Students
2819,SCIENCE 3EP3 ,Applied Science Placement
2820,SCIENCE 3EX6 ,Applied Science Placement
2821,SCIENCE 3IE0,Undergraduate Science Internship
2822,SCIENCE 3IF0,Undergraduate Science Internship
2823,SCIENCE 3IG0,Undergraduate Science Internship
2824,SCIENCE 3IH0,Undergraduate Science Internship
2825,SCIENCE 3RP3 ,Research Practicum
2826,SCIENCE 3WT0,Science Co-op Work Term
2827,SCIENCE 3WW0,Science Co-op Work Term
2828,SCIENCE 4WT0,Science Co-op Work Term
2829,SCIENCE 4WW0,Science Co-op Work Term
2830,SCIENCE 5WT0,Science Co-op Work Term
2831,SCIENCE 5WW0,Science Co-op Work Term
2832,SCICOMM 2A03,Foundations in Science Communication
2833,SCICOMM 2M03,Engaging Your World: Science for the Global Citizen
2834,SCICOMM 2NM3,Media Numeracy: Telling Stories With Numbers
2835,SCICOMM 3P03,Science Communication in Life Sciences
2836,SCICOMM 3PP3,Communicating Science for Professional Audiences
2837,SCICOMM 4A03,Independent Project in Science Communication
2838,SMRTTECH 3CC3,Cloud Computing and Internet of Things
2839,SMRTTECH 3DE3,Digital Electronics
2840,SMRTTECH 4AI3,Artificial Intelligence and Machine Learning
2841,SMRTTECH 4ES3,Embedded Systems
2842,SMRTTECH 4HM3,Human Monitoring and Smart Health Systems
2843,SMRTTECH 4ID3,IoT Devices and Networks
2844,SMRTTECH 4SC3,Smart Cities and Communities
2845,SOCPSY 1Z03,An Introduction to Social Psychology
2846,SOCPSY 2B03,Psychology of Well-Being
2847,SOCPSY 2C03,Social Psychology of Popular Culture
2848,SOCPSY 2D03,Making and Breaking Rules
2849,SOCPSY 2E03,Psychology of Intergroup Relations
2850,SOCPSY 2F03,Psychology of Close Relationships
2851,SOCPSY 2K03,Research Methods in Social Psychology
2852,SOCPSY 2YY3,Theories in Social Psychology
2853,SOCPSY 3A03,Mental Health
2854,SOCPSY 3B03,Understanding Lived Experiences
2855,SOCPSY 3C03,Regimes of Social Control
2856,SOCPSY 3E03,Big Ideas/Great Thinkers in Social Psychology
2857,SOCPSY 3F03,Who Am I? Self and Identity
2858,SOCPSY 3H03,Industrial/Organizational Psychology
2859,SOCPSY 3K03,Research Experience
2860,SOCPSY 3L03,Advanced Research Methods
2861,SOCPSY 3M03,Counselling & Psychotherapy
2862,SOCPSY 3OP3,Political Psychology
2863,SOCPSY 3RR3,Imprisonment
2864,SOCPSY 3Y03,Applied Social Psychology
2865,SOCPSY 3ZZ3,Small Worlds: Children and Childhood
2866,SOCPSY 4A03,Advanced Research Experience
2867,SOCPSY 4B03,Special Topics in Social Psychology
2868,SOCPSY 4D03,Contemporary Social Issues
2869,SOCPSY 4E03,Special Topics in Social Psychology
2870,SOCPSY 4F03,Social Psychology of Crime and the Media
2871,SOCPSY 4G03,Child Clinical Psychology
2872,SOCPSY 4H03,Advanced Topics in Close Relationships
2873,SOCPSY 4IS3,Independent Research
2874,SOCPSY 4IS6 ,Independent Research
2875,SOCPSY 4MM3,Public Social Psychology
2876,SOCPSY 4ZZ6 ,Social Psychology Research Project
2877,SOCSCI 1HS3,Pathways into the Social Sciences
2878,SOCSCI 1SS3,Inquiry in the Social Sciences
2879,SOCSCI 1T03,"Life, the University, and Everything"
2880,SOCSCI 2AC3,Financial & Managerial Accounting for Social Sciences
2881,SOCSCI 2BA3,Introduction to Business Analysis for Social Sciences
2882,SOCSCI 2BR3,Board and Staff Responsibilities for the Not-for-Profit Sector
2883,SOCSCI 2BU3,Introduction to Business for Social Sciences
2884,SOCSCI 2CC3,Children and Family in Canada
2885,SOCSCI 2CP3,Disability Management Capstone Project
2886,SOCSCI 2FD3,Foundations of Disabilities
2887,SOCSCI 2HR3,Human Resources Management for Social Sciences
2888,SOCSCI 2IS3,Intervention Strategies Working with Disabilities
2889,SOCSCI 2J03,Introduction to Statistics
2890,SOCSCI 2LI3,Legal Implications and Brain Disorders
2891,SOCSCI 2MR3,Introduction to Marketing for Social Sciences
2892,SOCSCI 2O03,Canadian Children
2893,SOCSCI 2P03,Canadian Adolescents
2894,SOCSCI 2PN3,Pharmacology for Non-Medical Health Professionals
2895,SOCSCI 2SS3,Inquiry Thinking and Research Skills
2896,SOCSCI 2WF3,Working with Families with Disabilities
2897,SOCSCI 2WT0,Social Sciences Co-Op Work Term
2898,SOCSCI 3IF0 ,Full-Time Internship
2899,SOCSCI 3IP0 ,Part-Time Internship
2900,SOCSCI 3JS1,Co-Op Job Search II
2901,SOCSCI 3WT0,Social Sciences Co-Op Work Term
2902,SOCSCI 4JS1,Co-Op Job Search III
2903,SOCSCI 4SI3,Innovation for Social Impact
2904,SOCSCI 4WT0,Social Sciences Co-Op Work Term
2905,SOCWORK 1AA3,So You Think You Can Help? Introduction to Social Work I
2906,SOCWORK 1BB3,Re-Imagining Help: Introduction to Social Work II
2907,SOCWORK 2A06 ,"Theory, Process and Communication Skills for Social Work"
2908,SOCWORK 2CC3,Introduction to Community Practice
2909,SOCWORK 3C03,Social Aspects of Health and Illness
2910,SOCWORK 3DD6 ,Field Practicum I
2911,SOCWORK 3F03,Social Work with Groups
2912,SOCWORK 3I03,Social Work and Indigenous Peoples
2913,SOCWORK 3O03,Social Work and Sexualities
2914,SOCWORK 4C03,"Critical Perspectives on Race, Racialization, Racism and Colonialism in Canadian Society"
2915,SOCWORK 4G03,Selected Topics
2916,SOCWORK 4J03,Social Change: Social Movements and Advocacy
2917,SOCWORK 4QQ3,Indigenizing Social Work Practice Approaches
2918,SOCWORK 4TI3,Trauma Informed Practice
2919,SOCWORK 4U03,"Immigration, Settlement and Social Work"
2920,SOCWORK 4W03,Child Welfare
2921,SOCWORK 4X03,Social Work with Families
2922,SOCWORK 4Y03,Critical Issues in Mental Health & Addiction: Mad & Critical Disability Studies Perspectives for SW
2923,SOCWORK 4ZZ3,Social Welfare: Practice Implications and Advocacy
2924,SCAR 1B03,What on Earth is Religion?
2925,SCAR 1GL3,The Good Life
2926,SCAR 1SC3,"The Big Questions: Introduction to Society, Culture & Religion"
2927,SCAR 2AA3,Introduction to Modern Standard Arabic
2928,SCAR 2AB3,Archaeology and the Bible
2929,SCAR 2AM3,"Abraham in Judaism, Christianity, and Islam"
2930,SCAR 2AP3,"Apocalypse, Then and Now"
2931,SCAR 2AR3,Introduction to Modern Standard Arabic II
2932,SCAR 2BA3,The Bible Then and Now
2933,SCAR 2BB3,Images of the Divine Feminine
2934,SCAR 2BE3,Religion and Ecology
2935,SCAR 2BF3,Buddhism and Film
2936,SCAR 2BM3,Bible and Magic
2937,SCAR 2BN3,Sex and the City in Buddhism: The Urban Life of Buddhist Nuns in North India
2938,SCAR 2CA3,Religion and the Arts
2939,SCAR 2CH3,What is Christianity?
2940,SCAR 2EE3,"Prophets, Priests, and Sorcerers"
2941,SCAR 2ER3,"Religion, the Body, and the Machine"
2942,SCAR 2F03,Storytelling in Asian Religions
2943,SCAR 2FF3,"Pirates, Pilgrims, and Enslaved in the Mediterranean, 1450-1750"
2944,SCAR 2G03,Religious Themes in Modern Culture
2945,SCAR 2GB3,Great Books in Asian Religions
2946,SCAR 2GG3,Who was Jesus?
2947,SCAR 2GR3,Evil
2948,SCAR 2HA3,Religion and Health in Antiquity
2949,SCAR 2HB3,Introduction to the Jewish Scriptures/Old Testament
2950,SCAR 2HC3,Introduction to Biblical Hebrew I
2951,SCAR 2HD3,Introduction to Biblical Hebrew II
2952,SCAR 2HI3,Introduction to Hinduism
2953,SCAR 2HR3,Humour and Religion
2954,SCAR 2IR3,Bollywood and Indian Religions
2955,SCAR 2J03,Introduction to Judaism
2956,SCAR 2K03,What is Buddhism?
2957,SCAR 2LL3,God and Philosophy
2958,SCAR 2M03,Death and Dying: Comparative Views
2959,SCAR 2MT3,Asian Meditation Traditions
2960,SCAR 2MW3,"Religion, Magic, and Witchcraft"
2961,SCAR 2N03,Death and Dying: The Western Experience
2962,SCAR 2NH3,"Gods, Ghosts, and Gandharvas: A Survey of Non-Human Realms in Asian Religions"
2963,SCAR 2NT3,The New Testament
2964,SCAR 2Q03,Introduction to Islam
2965,SCAR 2QQ3,"Cults, Conspiracies and Close Encounters"
2966,SCAR 2RD3,Religion and Diversity
2967,SCAR 2RN3,"Science, Religion, and Human Futures"
2968,SCAR 2RS3,Religion and the Stars
2969,SCAR 2SA3,Encountering the Sacred
2970,SCAR 2SB3,Introduction to Sanskrit II
2971,SCAR 2SG3,"Spirits, Ghosts, and Demons"
2972,SCAR 2SK3,Introduction to Sanskrit I
2973,SCAR 2SP3,Sport and/as Religion
2974,SCAR 2TA3,Islam in North America
2975,SCAR 2TT3,Religion and Popular Culture in Contemporary Japan
2976,SCAR 2UD3,"Utopias, Dystopias"
2977,SCAR 2VV3,The Bible as Literature
2978,SCAR 2WW3,"Health, Healing and Religion: Western Perspectives"
2979,SCAR 2WX3,"Health, Healing and Religion: Comparative Views"
2980,SCAR 2YY3,The Bible and Film
2981,SCAR 3AA3,Intermediate Modern Standard Arabic
2982,SCAR 3AR3,Culture and Religion
2983,SCAR 3BE3,Buddhist Ethics
2984,SCAR 3BW3,Gender in Ancient Eastern Mediterranean
2985,SCAR 3C03,Islam in the Modern World
2986,SCAR 3CC3,Religion and Politics
2987,SCAR 3DD3,Jews and Jesus
2988,SCAR 3E03,Japanese Film and Religion
2989,SCAR 3EE3,Sacred Journeys
2990,SCAR 3EP3,Jewish Ethics and Politics
2991,SCAR 3ET3,Anthropology of Ethics
2992,SCAR 3F03,Approaches to the Study of Religion
2993,SCAR 3FF3,Gender and Religion
2994,SCAR 3GH3,Interdisciplinary Global Health Field Course: Maternal and Infant Health in Morocco
2995,SCAR 3GM3,"Gods and Monsters, Ancient and Modern"
2996,SCAR 3HC3,Intermediate Hebrew I
2997,SCAR 3HD3,Intermediate Hebrew II
2998,SCAR 3I03,"Independent Study in Society, Culture and Religion"
2999,SCAR 3IL3,Islamic Law
3000,SCAR 3JJ3,Social Justice
3001,SCAR 3LL3,Being Human in the Anthropocene
3002,SCAR 3PA3,The Birth of Christianity
3003,SCAR 3R03,Death and the Afterlife in Early Judaism and Christianity
3004,SCAR 3RB3,"Ethnicity, Race, and Religion"
3005,SCAR 3RC3,"Race, Religion, and Coloniality"
3006,SCAR 3RL3,Religion and Law
3007,SCAR 3S03,The East Asian Religious Tradition
3008,SCAR 3SA3,Advanced Readings in Sanskrit
3009,SCAR 3SB3,Advanced Readings in Sanskrit
3010,SCAR 3SM3,Secular Modernity?
3011,SCAR 3U03,The Buddhist Tradition in India
3012,SCAR 3US3,Uses and Abuses of the Bible
3013,SCAR 3UU3,Zen Buddhism
3014,SCAR 3XI3,Selected Topics in Mysticism
3015,SCAR 3Y03,Love
3016,SCAR 3ZZ3,Judaism in the Modern World
3017,SCAR 4AE3,"Academic Engagement in Society, Culture & Religion"
3018,SCAR 4Q03,"Advanced Readings in Society, Culture and Religion"
3019,SCAR 4R06 ,Honours Thesis
3020,SCAR 4SC3,"Society, Culture & Religion Seminar"
3021,SOCIOL 1C03,"Canadian Society: Social Problems, Social Policy, and the Law"
3022,SOCIOL 1Z03,An Introduction to Sociology
3023,SOCIOL 2BB3,Sociology of Deviance
3024,SOCIOL 2CC3,Constructing Deviance
3025,SOCIOL 2DD3,Immigration and the Canadian Mosaic
3026,SOCIOL 2EE3,Decolonizing Canada: Indigenous-Settler Relations
3027,SOCIOL 2FF3,The Sociology of ‘Race’ and Ethnicity
3028,SOCIOL 2GG3,Sociology of Education
3029,SOCIOL 2HH3,Sociology of Gender
3030,SOCIOL 2JJ3,"Race, Class, Gender, and Sexuality"
3031,SOCIOL 2KK3,Introduction to Classical Sociological Theory
3032,SOCIOL 2LL3,Introduction to Contemporary Sociological Theory
3033,SOCIOL 2PP3,Sociology of Families
3034,SOCIOL 2QQ3,Dynamics and Transitions in Intimate Relationships and Families
3035,SOCIOL 2R03,Perspectives on Social Inequality
3036,SOCIOL 2RR3,Case Studies of Social Inequality
3037,SOCIOL 2SS3,Sociology of Work and Occupations
3038,SOCIOL 2T03,Sociology of Sport
3039,SOCIOL 2TA3,Islam In North America
3040,SOCIOL 2UU3,Indigenous Ontologies and Ways of Knowing
3041,SOCIOL 2VV3,Law and Society
3042,SOCIOL 2WW3,Media and Power
3043,SOCIOL 2Z03,Introduction to Sociological Research
3044,SOCIOL 3A03,Advanced Analysis of Classical Sociological Theory
3045,SOCIOL 3B03,Selected Topics in the Sociology of Education
3046,SOCIOL 3D03,Special Topics in the Sociology of the Family
3047,SOCIOL 3FF3,Introduction to Quantitative Research Methods
3048,SOCIOL 3G03,Sociology of Health Care
3049,SOCIOL 3K03,Special Topics in Sociological Analysis
3050,SOCIOL 3KK3,Genocide: Sociological and Political Perspectives
3051,SOCIOL 3MH3,Sociology of Stress and Mental Health
3052,SOCIOL 3MM3,Political Sociology
3053,SOCIOL 3NN3,Popular Culture and Inequality
3054,SOCIOL 3O03,Qualitative Research Methods
3055,SOCIOL 3P03,Advanced Analysis of Contemporary Sociological Theory
3056,SOCIOL 3QQ3,Employment and Careers after a Sociology Degree
3057,SOCIOL 3RI3,Racial Politics and Resistance
3058,SOCIOL 3RR3,Imprisonment
3059,SOCIOL 3SS3,Sociology of Judgement
3060,SOCIOL 3U03,Sociology of Sexualities
3061,SOCIOL 3UU3,"Power, Conflict, and the Law"
3062,SOCIOL 3VV3,The Indian Act: A Social Problem
3063,SOCIOL 3W03,Historical Methods in Sociology
3064,SOCIOL 3YY3,Sociology of Globalization
3065,SOCIOL 4A03,Ethnic/Racial Tensions
3066,SOCIOL 4AA3,Selected Topics in the Sociology of the Family
3067,SOCIOL 4BB3,Selected Topics in the Sociology of Education
3068,SOCIOL 4CM3,Critical Analysis of Media
3069,SOCIOL 4DD3,Social Movements and Social Change
3070,SOCIOL 4E03,Self and Identity
3071,SOCIOL 4EE3,Selected Topics in the Sociology of Culture
3072,SOCIOL 4FF3,Applications of Quantitative Methods in the Social Sciences
3073,SOCIOL 4G03,Advanced Topics in the Sociology of Health and Illness
3074,SOCIOL 4GG3,Special Topics in the Sociology of Deviance
3075,SOCIOL 4J03,Selected Topics in Sociology I
3076,SOCIOL 4KK3,Sociology through Community Engagement and Service
3077,SOCIOL 4LL3,Selected Topics in the Sociology of Immigration
3078,SOCIOL 4M03,Directed Research I for Honours Students
3079,SOCIOL 4MM3,Public Social Psychology
3080,SOCIOL 4MM6 ,Directed Research for Honours Students
3081,SOCIOL 4N03,Directed Research II for Honours Students
3082,SOCIOL 4NN3,Meeting the Challenge of a Changing Climate
3083,SOCIOL 4QQ3,"Women, Sexuality and the Welfare State"
